PS1,PS2,PS3,PS4,PS5,PS6,FS1,FS2,TS1,TS2,TS3,TS4,P1,VS1,CE1,CP1,SE1,Valves
158.79358000000028,107.9549878333333,1.7949478333333269,0.0,8.861766499999906,8.786334666666722,6.639613333333328,9.779604999999998,47.152183333333326,51.65319999999999,48.44433333333333,43.732033333333305,2455.5882333333693,0.5930833333333335,17.820150000000005,1.2421833333333332,59.76801666666667,100
158.65068833333348,107.83698666666629,1.7934546666666664,0.0,8.836582499999968,8.76294916666669,6.6601116666666655,9.760646666666666,47.46976666666668,51.996400000000015,48.740183333333356,44.044,2452.2997666667193,0.6039000000000001,17.555983333333337,1.2353166666666666,60.096300000000035,100
158.59539833333267,107.76220716666668,1.8003541666666618,0.0,8.815813666666632,8.744519499999964,6.648780000000005,9.741035,47.75106666666668,52.313583333333334,49.08618333333334,44.30386666666665,2448.326333333376,0.60335,17.66436666666666,1.256116666666667,60.01890000000001,100
158.61717000000047,107.79408933333362,1.8004373333333341,0.0,8.819560499999954,8.75107483333339,6.638245000000003,9.695861666666673,48.02619999999999,52.58476666666666,49.347150000000006,44.498483333333326,2444.7216333333554,0.6186666666666666,17.734166666666667,1.2668833333333331,59.94155000000003,100
158.57060333333317,107.73928499999984,1.7975006666666653,0.0,8.829950666666585,8.760344500000038,6.644133333333335,9.656905000000007,48.270950000000006,52.84005000000001,49.62603333333335,44.66851666666666,2441.7758000000345,0.6307000000000004,17.942616666666666,1.2905,60.1872,100
158.53252166666684,107.730178666667,1.7913808333333363,0.0,8.833388333333271,8.763845666666684,6.636838333333332,9.632158333333326,48.49956666666666,53.06208333333335,49.856116666666665,44.855266666666665,2438.77120000002,0.6217333333333335,17.955650000000002,1.297683333333334,60.082566666666644,100
158.50901166666603,107.73016933333359,1.7924931666666655,0.0,8.825094499999933,8.754625499999971,6.632769999999998,9.61686333333334,48.71131666666664,53.25635,50.07588333333332,45.05454999999999,2437.650633333358,0.6250333333333333,17.929516666666675,1.302283333333333,59.95920000000001,100
158.444608333334,107.71205083333352,1.792617499999999,0.0,8.81421100000003,8.743425166666638,6.634750000000002,9.606636666666667,48.91953333333334,53.4621,50.26948333333335,45.20803333333334,2437.126766666705,0.6333000000000002,17.960766666666668,1.310466666666667,60.04371666666667,100
158.33628166666787,107.59213533333364,1.73889516666666,0.0,8.799729000000017,8.73054949999997,6.647124999999999,9.595623333333352,49.11003333333335,53.673816666666646,50.52234999999999,45.32215000000001,2434.6056000000435,0.6361166666666666,18.28901666666666,1.3447999999999998,60.35078333333334,100
158.26508666666751,107.51676166666678,1.7311759999999956,0.0,8.796408833333379,8.727123833333295,6.6347916666666675,9.574230000000012,49.318749999999994,53.870583333333336,50.72119999999999,45.49631666666665,2432.505433333377,0.6377333333333332,18.268216666666675,1.3485833333333332,60.21648333333334,100
158.25193833333446,107.48398466666728,1.740612833333339,0.0,8.791438500000064,8.722813999999943,6.646880000000003,9.554103333333346,49.495233333333346,54.059599999999996,50.91049999999997,45.53816666666665,2432.6523666667113,0.6266999999999999,18.6461,1.3834166666666663,60.43135,100
158.09042666666758,107.34845083333344,1.740557666666667,0.0,8.781652500000034,8.714268499999967,6.641189999999994,9.538199999999987,49.66363333333331,54.205583333333315,51.065333333333335,45.77081666666666,2428.3547000000476,0.63505,18.258216666666662,1.3594166666666667,60.35935000000001,100
157.95073500000058,107.23488649999996,1.7349649999999892,0.0,8.778931666666729,8.71148149999995,6.644685000000004,9.530806666666662,49.824416666666664,54.384833333333304,51.16253333333332,45.79908333333333,2425.8440333333606,0.6339666666666663,18.43156666666666,1.3755666666666673,60.3904666666667,100
157.95500000000015,107.22357700000005,1.7374009999999955,0.0,8.770889500000042,8.70426149999997,6.6291100000000025,9.521891666666669,49.928266666666644,54.48656666666666,51.35018333333333,45.932249999999996,2425.4720666666794,0.6377833333333331,18.57785,1.3909333333333331,60.146883333333335,100
157.9004283333332,107.17943700000008,1.7334390000000013,0.0,8.763220000000079,8.698755833333319,6.624546666666666,9.505469999999992,50.03428333333332,54.60176666666668,51.49528333333335,46.07304999999999,2424.278466666699,0.6265999999999999,18.483833333333333,1.3873000000000004,60.064700000000016,100
157.96926166666685,107.24081533333329,1.7371579999999924,0.0,8.758904833333359,8.694084833333335,6.641248333333332,9.495528333333334,50.169133333333356,54.722583333333326,51.57951666666666,46.08381666666666,2424.3659666666954,0.6342499999999999,18.74293333333333,1.408466666666667,60.37018333333334,100
157.8799283333327,107.12953016666691,1.7336914999999875,0.0,8.752250333333343,8.687685500000033,6.632510000000001,9.488206666666672,50.28476666666669,54.86733333333332,51.73011666666665,46.20784999999999,2423.3834000000693,0.6351833333333337,18.70531666666668,1.411616666666667,60.2071166666667,100
157.83447333333316,107.08963366666674,1.732460166666663,0.0,8.742353666666656,8.678553500000012,6.6357433333333296,9.473755000000013,50.38808333333332,54.98786666666667,51.8691,46.362183333333356,2421.670400000036,0.6517333333333332,18.63385,1.4061333333333335,60.33853333333334,100
157.7994866666665,107.07464450000025,1.7251653333333263,0.0,8.745542833333339,8.68209366666668,6.625091666666669,9.465456666666668,50.50148333333332,55.08979999999998,51.95345,46.35541666666667,2421.08556666672,0.6418499999999997,18.90718333333333,1.428666666666667,60.19851666666667,100
157.7686100000001,107.01590383333371,1.7241554999999937,0.0,8.743158666666655,8.67982350000007,6.622036666666665,9.461880000000008,50.59571666666666,55.21276666666667,52.059333333333356,46.48551666666666,2421.49443333333,0.6413,18.781366666666667,1.420816666666667,60.00498333333332,100
157.76164166666638,107.01763666666689,1.7163973333333309,0.0,8.737774666666672,8.67607833333342,6.630413333333328,9.45210666666666,50.67221666666667,55.29843333333333,52.14393333333335,46.57316666666665,2422.784233333408,0.6397333333333332,18.718599999999988,1.4174000000000004,60.197849999999974,100
157.83084333333264,107.082773,1.7233014999999947,0.0,8.732193833333332,8.670217666666707,6.635854999999994,9.442305,50.71944999999999,55.351949999999995,52.29423333333333,46.65569999999999,2424.23563333339,0.6484666666666666,18.847166666666666,1.4335500000000005,60.25461666666668,100
157.7376016666663,106.98629400000065,1.730677999999999,0.0,8.736621833333352,8.674893166666736,6.633998333333337,9.44023333333334,50.814416666666666,55.45013333333333,52.334399999999995,46.58028333333333,2420.9752000000203,0.630733333333333,19.20806666666667,1.46255,60.2739,100
157.7906416666665,107.04378300000062,1.7351098333333275,0.0,8.737543666666642,8.675093166666692,6.621596666666671,9.44115,50.90516666666668,55.54883333333331,52.41903333333334,46.510100000000016,2424.3420666666616,0.63165,19.655400000000004,1.5034166666666668,59.956750000000014,100
157.69486333333333,106.96930400000001,1.7331998333333274,0.0,8.727892000000013,8.667084833333387,6.619780000000003,9.431788333333332,50.97944999999999,55.60164999999998,52.49253333333333,46.75795000000001,2421.636500000038,0.6349833333333331,19.02315,1.4579500000000003,60.021016666666654,100
157.65831166666703,106.9178375000001,1.7281376666666666,0.0,8.724992500000013,8.66449266666676,6.617328333333333,9.424264999999998,51.06951666666665,55.68198333333332,52.53968333333332,46.80316666666666,2421.6704333333437,0.6306666666666666,18.97966666666667,1.4568833333333333,59.99605000000001,100
157.63319333333342,106.92725850000052,1.7272038333333246,0.0,8.726438666666684,8.666371833333393,6.621698333333333,9.420413333333338,51.11586666666664,55.73405000000002,52.642983333333355,46.80361666666667,2420.5835333333716,0.63965,19.269750000000002,1.4838333333333324,60.064283333333314,100
157.59208166666625,106.90547450000044,1.7351356666666655,0.0,8.717881500000015,8.657165833333382,6.628009999999996,9.412903333333325,51.193216666666665,55.79246666666669,52.719516666666685,46.90495000000001,2418.8604000000146,0.6396,19.124633333333335,1.4744999999999995,60.249083333333346,100
157.58220166666675,106.88391383333365,1.7355376666666638,0.0,8.717563500000042,8.657379833333398,6.619646666666664,9.405723333333325,51.21803333333333,55.84343333333334,52.791566666666654,46.925883333333346,2419.733266666679,0.64095,19.306649999999998,1.4863000000000002,60.06354999999998,100
157.58094333333372,106.88588216666697,1.7254746666666627,0.0,8.7169841666667,8.65667250000004,6.642470000000005,9.40518333333333,51.28616666666666,55.90363333333334,52.857,46.96061666666669,2422.4907333333667,0.6575333333333332,19.371349999999996,1.4947833333333338,60.36428333333333,100
157.56419666666633,106.84422833333316,1.7243855000000012,0.0,8.709383166666656,8.649768000000062,6.6405550000000035,9.40280166666666,51.348349999999996,55.982133333333316,52.88723333333334,46.91843333333333,2417.8548333333783,0.6304666666666667,19.592466666666667,1.5110333333333335,60.4761333333333,100
157.56483999999944,106.86601483333324,1.7140006666666558,0.0,8.707593500000007,8.64905750000006,6.6323149999999975,9.39658333333332,51.394616666666664,56.03313333333334,52.93271666666667,46.97998333333335,2417.662566666704,0.6288333333333337,19.549250000000004,1.5071833333333338,60.34396666666665,100
157.57419999999954,106.90339783333363,1.7126374999999914,0.0,8.703713333333342,8.646877166666748,6.622501666666666,9.393548333333328,51.468333333333334,56.08488333333332,52.99711666666665,47.00911666666668,2417.009200000045,0.6278166666666667,19.6313,1.5156666666666674,60.250750000000004,100
157.6129716666669,106.91734300000033,1.7199308333333316,0.0,8.700791833333364,8.643941000000028,6.622409999999996,9.390919999999989,51.52106666666666,56.16261666666665,53.03020000000001,46.989433333333345,2417.6376333333606,0.6350666666666667,19.808566666666668,1.528533333333334,60.23301666666668,100
157.54615833333372,106.8686801666664,1.7225358333333196,0.0,8.695814333333324,8.638503166666734,6.619305000000006,9.383056666666663,51.56841666666666,56.20379999999999,53.121766666666666,47.15835,2415.6082333333397,0.6599,19.529083333333332,1.5066333333333333,60.22478333333331,100
157.53197166666655,106.83982216666678,1.7172071666666622,0.0,8.698417333333332,8.639050333333389,6.623915000000005,9.383541666666655,51.61326666666667,56.2712,53.13821666666667,47.17971666666666,2416.2641333333722,0.6257000000000001,19.51226666666666,1.5076500000000002,60.287916666666696,100
157.5261916666674,106.83489949999993,1.7212993333333224,0.0,8.696982333333354,8.638020833333318,6.61819166666667,9.379508333333327,51.65735,56.32339999999998,53.13991666666666,47.10108333333335,2416.1488666666874,0.6337166666666668,19.745649999999998,1.5255999999999998,60.20833333333334,100
157.6302933333331,106.92785816666691,1.7323231666666699,0.0,8.699042166666656,8.638604166666726,6.6278433333333355,9.373929999999998,51.700700000000005,56.366866666666645,53.235733333333314,47.14253333333336,2416.865166666687,0.6483833333333336,19.879166666666666,1.540183333333334,60.38066666666668,100
157.54221166666616,106.85180449999997,1.7315649999999945,0.0,8.696124333333298,8.635682500000009,6.634783333333331,9.36595333333332,51.74394999999999,56.38601666666664,53.28374999999996,47.293100000000024,2415.1581333333625,0.6352000000000001,19.571283333333337,1.5112833333333335,60.53701666666666,100
157.50518166666652,106.80493300000039,1.729341999999994,0.0,8.694655166666706,8.634219833333368,6.636809999999997,9.357846666666648,51.76063333333333,56.41868333333331,53.345950000000016,47.382466666666666,2413.122133333363,0.6404833333333336,19.413766666666664,1.5036999999999998,60.63811666666666,100
157.51768666666703,106.82720516666694,1.7297331666666576,0.0,8.691750833333314,8.631906833333353,6.6175316666666735,9.35455333333332,51.793200000000006,56.47676666666668,53.3475,47.32886666666668,2412.401966666668,0.6380499999999999,19.57806666666667,1.5188333333333333,60.2944,100
157.4809050000001,106.78475733333312,1.7237744999999907,0.0,8.693600000000007,8.632896166666736,6.637646666666664,9.354951666666652,51.84589999999999,56.52831666666667,53.37795000000003,47.17096666666668,2411.0018666666897,0.6441999999999998,20.157249999999998,1.5640166666666673,60.669249999999984,100
157.49671666666663,106.80555149999971,1.7270596666666649,0.0,8.693452499999994,8.632781166666692,6.635518333333328,9.350961666666661,51.881283333333336,56.57346666666669,53.38676666666666,47.33593333333332,2412.434200000015,0.6434500000000002,19.66058333333333,1.5245500000000003,60.63083333333335,100
157.4700050000009,106.76232733333332,1.7252293333333213,0.0,8.69053633333334,8.630063500000013,6.62931333333333,9.344071666666666,51.913916666666665,56.60655000000002,53.44211666666667,47.375166666666665,2411.981166666717,0.6322666666666666,19.66935,1.5283166666666663,60.530033333333314,100
157.44858166666674,106.79522116666665,1.7162468333333238,0.0,8.689466166666648,8.629398999999987,6.618843333333336,9.341139999999992,51.929599999999986,56.62878333333334,53.46823333333332,47.25343333333335,2411.3482333333823,0.6377333333333332,20.116116666666667,1.5620666666666663,60.36666666666666,100
157.46928666666716,106.7913143333335,1.7330454999999951,0.0,8.683996000000036,8.624375166666628,6.6272649999999995,9.338991666666667,51.91603333333333,56.63585,53.52298333333332,47.30465,2411.7633666666766,0.6336833333333334,20.124383333333334,1.5653999999999997,60.539116666666665,100
157.44118166666706,106.76242816666696,1.733201833333329,0.0,8.677963166666682,8.617983833333307,6.621781666666666,9.339890000000004,51.97953333333333,56.6729,53.52421666666667,47.3211,2409.7647333333516,0.6446666666666665,20.065866666666672,1.5626833333333328,60.45483333333334,100
157.44845833333406,106.7977145000003,1.73397616666666,0.0,8.682053333333398,8.622015166666635,6.625081666666667,9.331544999999993,52.00331666666667,56.69920000000001,53.56194999999998,47.25884999999998,2409.6334000000275,0.6407500000000003,20.34381666666667,1.5829333333333329,60.51806666666665,100
157.450151666667,106.77696283333346,1.7275918333333278,0.0,8.683362166666711,8.623972166666597,6.628023333333326,9.332108333333316,52.0069,56.70564999999999,53.55744999999998,47.21455,2409.8076999999944,0.6413666666666668,20.48168333333334,1.5944333333333327,60.59560000000001,100
157.43817333333368,106.74620333333323,1.7257039999999981,0.0,8.68352883333338,8.624775666666675,6.637780000000003,9.334211666666663,52.02756666666667,56.71528333333335,53.61294999999997,47.557333333333325,2410.0885000000335,0.64015,19.52975,1.523283333333333,60.68155000000001,100
157.4143650000007,106.73128633333332,1.7253839999999965,0.0,8.682046333333377,8.623610666666679,6.633064999999998,9.33799833333333,52.06471666666666,56.74151666666667,53.57469999999999,47.46673333333334,2410.5500000000284,0.6389000000000001,19.747400000000003,1.5364000000000002,60.6065,100
157.43055166666684,106.75701466666705,1.722290833333322,0.0,8.677625166666738,8.619286666666618,6.636360000000001,9.336561666666661,52.097983333333346,56.7801,53.645433333333315,47.46141666666665,2410.0348666667132,0.6411166666666666,19.964050000000007,1.5550333333333333,60.637316666666685,100
157.40886666666705,106.73600549999985,1.7251659999999929,0.0,8.677133333333401,8.618394333333324,6.616253333333329,9.327925000000006,52.155649999999966,56.83603333333331,53.66873333333336,47.41813333333334,2408.912099999998,0.6367333333333336,20.214983333333336,1.5721333333333338,60.355883333333345,100
157.39657999999997,106.72372300000028,1.7293744999999936,0.0,8.67500050000007,8.616784499999927,6.619966666666667,9.326963333333337,52.156249999999986,56.840749999999964,53.69708333333331,47.65253333333335,2408.173933333383,0.6480833333333335,19.581900000000005,1.5195500000000004,60.4398,100
157.39736333333406,106.73710349999988,1.7268354999999929,0.0,8.670226000000044,8.612794166666557,6.62359833333334,9.32596999999999,52.21026666666665,56.863166666666636,53.7366,47.754550000000016,2406.787800000026,0.6466333333333334,19.517833333333336,1.5023833333333334,60.55664999999999,100
157.3434050000008,106.67700500000014,1.7239751666666607,0.0,8.668996833333377,8.611846666666578,6.621493333333338,9.33038,52.30483333333333,56.87421666666666,53.82438333333333,47.883533333333325,2409.189266666688,0.6458166666666668,19.70911666666667,1.4917499999999995,60.401516666666666,100
157.33445833333394,106.67413800000031,1.7246159999999937,0.0,8.670238166666705,8.613797999999983,6.616700000000002,9.329691666666667,52.37839999999999,56.89808333333334,53.82130000000002,47.88831666666666,2409.4196666666826,0.640033333333333,19.856616666666664,1.4921833333333332,60.34053333333335,100
157.3573783333336,106.68386483333379,1.7351961666666609,0.0,8.661636333333373,8.604271833333286,6.635338333333333,9.320831666666665,52.41358333333332,56.9497666666667,53.965466666666664,47.66655,2409.1837666666884,0.6354833333333335,21.098683333333337,1.5831499999999996,60.70171666666669,100
157.33142166666758,106.63986700000011,1.7397246666666646,0.0,8.657827500000005,8.60014366666664,6.624121666666669,9.321184999999995,52.42258333333334,56.985200000000006,54.02186666666664,47.936733333333336,2409.437000000034,0.64705,20.32010000000001,1.5282499999999999,60.44366666666667,100
157.3246583333339,106.64799649999998,1.7390356666666684,0.0,8.657282666666696,8.599673333333305,6.635296666666668,9.316563333333331,52.52995,57.03711666666666,54.06228333333333,48.00105000000001,2409.31076666669,0.6537999999999998,20.200433333333326,1.5206999999999995,60.6105,100
157.31208500000105,106.63928866666738,1.7268189999999912,0.0,8.6530775,8.59642016666662,6.612963333333331,9.31289666666666,52.59774999999999,57.07978333333333,54.135383333333316,47.97101666666665,2406.848433333363,0.6415,20.59059999999999,1.5467000000000004,60.356983333333346,100
157.29419500000074,106.6116768333336,1.7332543333333346,0.0,8.64959266666665,8.592202833333248,6.617265000000001,9.310618333333336,52.638283333333355,57.11425,54.188633333333314,48.02036666666667,2407.1385666667,0.6430833333333336,20.64363333333333,1.54895,60.40880000000001,100
157.26318166666726,106.5938705000001,1.72602283333333,0.0,8.648824333333371,8.591324166666615,6.626873333333331,9.307598333333342,52.69541666666667,57.19201666666665,54.23391666666666,47.99511666666668,2406.7525333333556,0.6453000000000001,20.832816666666663,1.5637166666666666,60.569600000000015,100
157.25044666666733,106.58279866666719,1.7186421666666565,0.0,8.643149333333382,8.585829499999912,6.620123333333331,9.30814499999999,52.67783333333334,57.20318333333332,54.26761666666668,48.06806666666669,2406.8329000000153,0.6501166666666667,20.70593333333334,1.55425,60.49759999999999,100
157.23630833333394,106.5921013333335,1.7139006666666583,0.0,8.64540016666667,8.588540499999924,6.604739999999999,9.302576666666653,52.765483333333336,57.250766666666664,54.28841666666667,48.230799999999995,2406.636833333351,0.6490333333333335,20.279900000000005,1.5174833333333333,60.256699999999995,100
157.25583833333397,106.59770866666688,1.7146386666666564,0.0,8.643304500000033,8.585228333333303,6.607058333333331,9.298804999999987,52.796916666666675,57.29219999999998,54.36160000000002,48.13673333333334,2406.55210000004,0.6467666666666665,20.90396666666667,1.5594000000000001,60.29923333333333,100
157.23048333333347,106.58887566666681,1.710232166666651,0.0,8.639993499999983,8.582634666666635,6.606386666666663,9.298193333333323,52.82771666666667,57.32103333333334,54.408233333333335,48.159049999999986,2407.5074666667138,0.6439333333333332,20.961433333333336,1.5644833333333328,60.303600000000024,100
157.22484000000085,106.56119916666648,1.7252666666666583,0.0,8.639279000000052,8.581948833333296,6.6045766666666745,9.295331666666652,52.83363333333333,57.34501666666665,54.43235,48.274566666666665,2407.377500000029,0.6489166666666666,20.622616666666662,1.5416,60.25249999999999,100
157.23757833333443,106.58551850000036,1.716794666666654,0.0,8.640342333333372,8.583456166666586,6.605370000000003,9.294086666666653,52.89256666666665,57.37850000000001,54.43458333333333,48.2974,2407.512100000072,0.6555166666666666,20.420633333333324,1.5361166666666668,60.24941666666666,100
157.23151333333433,106.56801883333372,1.7096396666666587,0.0,8.639997833333362,8.583285999999957,6.605456666666669,9.289779999999991,52.903083333333356,57.44316666666667,54.42958333333333,48.28376666666665,2407.1076666666872,0.6435999999999998,20.301949999999994,1.538066666666667,60.256550000000026,100
157.2435633333341,106.57909300000021,1.721372999999989,0.0,8.636916666666716,8.579894666666611,6.6090933333333375,9.290116666666655,52.90551666666667,57.43843333333332,54.470666666666666,48.22991666666666,2409.44313333336,0.6436333333333331,20.63024999999999,1.5624333333333327,60.26849999999999,100
157.23450500000118,106.54324083333343,1.7215959999999904,0.0,8.634705000000015,8.577276999999969,6.624023333333337,9.287706666666667,52.94460000000001,57.46618333333333,54.51323333333332,48.13270000000002,2406.654733333361,0.6445833333333332,21.124466666666663,1.5984500000000001,60.565749999999966,100
157.21444166666683,106.52546933333329,1.7211828333333212,0.0,8.632419833333348,8.574452333333301,6.60724166666667,9.287666666666658,52.98328333333334,57.489716666666645,54.53511666666668,48.17821666666665,2409.0203000000506,0.6474666666666666,20.986749999999994,1.5908833333333334,60.20969999999999,100
157.21048333333334,106.5210360000001,1.7236663333333275,0.0,8.633079000000018,8.575696499999975,6.626918333333331,9.284701666666663,52.99998333333335,57.51221666666665,54.529283333333325,48.17878333333333,2411.2560999999996,0.6497666666666665,20.961683333333323,1.588266666666666,60.51765,100
157.1977233333335,106.52578300000056,1.7153908333333268,0.0,8.631374999999986,8.574000833333297,6.605629999999997,9.280189999999994,53.01938333333333,57.53678333333335,54.590866666666685,48.22486666666666,2410.3619666666746,0.6480833333333332,20.987716666666667,1.5918499999999998,60.163316666666674,100
157.19572166666683,106.53251966666656,1.718956499999988,0.0,8.630644000000048,8.573371333333307,6.610014999999999,9.282014999999996,53.05241666666668,57.53941666666667,54.61531666666665,48.313133333333326,2411.2940666667005,0.648,20.871366666666667,1.577616666666667,60.189083333333365,100
157.16941999999995,106.5058250000003,1.7256659999999977,0.0,8.630626166666705,8.574225333333281,6.6247616666666715,9.284135000000008,53.06950000000002,57.55485000000001,54.640416666666646,48.279383333333335,2412.2229333333157,0.6501666666666667,21.10995,1.5903166666666668,60.44206666666667,100
157.16719500000013,106.48190466666688,1.7196128333333223,0.0,8.632969333333357,8.575472166666623,6.629535000000004,9.289838333333316,53.12368333333336,57.56735000000001,54.65991666666666,48.42419999999998,2413.515133333331,0.6537666666666672,20.843300000000006,1.5606333333333333,60.46648333333335,100
157.16025666666675,106.48235799999979,1.7196221666666607,0.0,8.628924666666718,8.572396666666638,6.628848333333332,9.284913333333321,53.160716666666666,57.5873,54.67773333333333,48.19675,2413.379666666686,0.634316666666667,21.742616666666667,1.619616666666666,60.453316666666645,100
157.14958166666673,106.46860450000054,1.720988833333324,0.0,8.626165000000004,8.569987333333293,6.614218333333329,9.284581666666652,53.18283333333334,57.611,54.7201,48.47913333333334,2414.010866666697,0.6355833333333334,20.82458333333333,1.5608666666666664,60.19420000000001,100
157.16754166666706,106.48567983333359,1.7172711666666558,0.0,8.626309333333342,8.569549166666642,6.6131416666666665,9.281113333333327,53.19408333333333,57.672983333333335,54.68390000000001,48.626833333333344,2410.673833333337,0.6425666666666668,19.967350000000003,1.5157166666666664,60.33129999999998,100
157.17052166666684,106.47632116666706,1.7206751666666584,0.0,8.620391499999982,8.564074166666646,6.605671666666669,9.274428333333328,53.213983333333346,57.73638333333335,54.74738333333333,48.708966666666676,2409.266366666734,0.6465333333333334,19.724600000000002,1.509466666666666,60.200816666666675,100
157.1330533333333,106.45519833333334,1.7266891666666606,0.0,8.617567499999941,8.561503833333296,6.627820000000003,9.27500499999999,53.198600000000006,57.73540000000002,54.77101666666667,48.72718333333331,2406.913466666717,0.6688333333333332,19.833983333333336,1.5099666666666667,60.647249999999985,100
157.14387999999903,106.47612566666719,1.7339884999999928,0.0,8.616092333333336,8.559061499999997,6.603591666666668,9.269433333333325,53.25979999999999,57.76113333333334,54.76836666666667,48.74011666666666,2405.8691333333772,0.6671666666666666,19.705316666666665,1.5047499999999998,60.28436666666667,100
157.12995499999928,106.41953799999992,1.7337223333333314,0.0,8.612433166666642,8.5530556666667,6.6131350000000015,9.258871666666662,53.23425000000001,57.77716666666668,54.822266666666664,48.768533333333316,2404.469333333371,0.644183333333333,19.66011666666667,1.5108499999999998,60.44385000000003,100
